time,sq_5161,sq_5059,sq_5259,sq_4159,sq_4556,city_total,rows_in_interval
2013-12-14 19:30:00+01:00,3760.4014,2403.5923,690.6427,204.18164,674.1471,684548.44,40271
2013-12-14 19:40:00+01:00,3713.3352,2313.0232,702.5971,198.01268,772.33527,681111.75,38734
2013-12-14 19:50:00+01:00,3593.7952,2341.259,701.6575,230.3526,774.0018,677559.2,39167
2013-12-14 20:00:00+01:00,3191.9548,2250.6663,608.9526,196.08327,826.6348,670623.9,37426
2013-12-14 20:10:00+01:00,2952.3726,2147.2869,558.53076,199.25888,823.9504,667525.2,38075
2013-12-14 20:20:00+01:00,2834.2615,1903.3037,570.379,217.81102,885.4161,663976.25,37305
2013-12-14 20:30:00+01:00,2514.4534,1660.0603,585.77795,221.54793,906.3668,659532.7,35291
2013-12-14 20:40:00+01:00,2228.603,1681.1332,753.88055,229.52127,864.2446,659038.8,35979
2013-12-14 20:50:00+01:00,2209.0593,1615.8784,829.41925,247.94225,963.4397,657304.94,35258
2013-12-14 21:00:00+01:00,2157.262,1501.5701,811.4068,222.79865,966.74536,655435.25,34076
2013-12-14 21:10:00+01:00,1667.415,1508.7454,859.1671,242.07922,1124.1392,659469.2,33926
2013-12-14 21:20:00+01:00,1718.8185,1505.9158,905.8044,237.63724,1001.18524,646740.1,32542
2013-12-14 21:30:00+01:00,1810.925,1189.2582,973.23865,217.09709,1015.9391,644245.5,34249
2013-12-14 21:40:00+01:00,1654.6707,1117.6763,1064.5853,216.6141,1047.3701,644979.3,32818
2013-12-14 21:50:00+01:00,1567.5033,1044.1868,1066.6948,217.43333,1018.54083,636925.3,33041
2013-12-14 22:00:00+01:00,1468.9845,955.80475,1077.8643,248.11179,1007.4495,632242.6,30708
2013-12-14 22:10:00+01:00,1233.625,1006.0294,1038.153,206.9537,996.5054,631419.0,30882
2013-12-14 22:20:00+01:00,1192.0741,882.279,990.6329,226.9922,944.0128,620855.4,28347
2013-12-14 22:30:00+01:00,1267.8162,958.2608,972.8509,256.26508,1056.3494,623894.7,28982
2013-12-14 22:40:00+01:00,997.83997,859.8664,1017.91833,220.90999,1071.8263,617517.3,28237
2013-12-14 22:50:00+01:00,1207.6161,771.5482,1012.8221,232.85945,998.09314,606107.5,28231
2013-12-14 23:00:00+01:00,1152.7897,809.5034,1121.0597,244.4352,1047.3993,600248.75,29068
2013-12-14 23:10:00+01:00,946.74756,773.7576,969.09705,224.91273,1008.96936,597579.75,27809
2013-12-14 23:20:00+01:00,757.1642,729.79956,898.67096,242.54297,1057.5999,588479.4,27009
2013-12-14 23:30:00+01:00,693.1622,746.2506,858.81464,212.11632,1027.673,584073.9,28139
2013-12-14 23:40:00+01:00,596.34155,793.1124,943.5049,198.84387,994.4546,573584.06,27059
2013-12-14 23:50:00+01:00,647.8713,685.05884,856.8148,202.10149,942.9383,554589.7,26656
2013-12-15 00:00:00+01:00,617.85486,659.70013,957.72675,194.6307,1046.4762,551923.1,26827
2013-12-15 00:10:00+01:00,518.4886,588.81726,1134.3608,191.40173,970.3632,535257.6,25841
2013-12-15 00:20:00+01:00,502.69763,587.33405,1129.5073,185.56836,996.89124,523175.44,24653
2013-12-15 00:30:00+01:00,423.2686,505.8856,1247.9141,186.40565,968.5133,508626.3,23210
2013-12-15 00:40:00+01:00,399.16727,498.685,1277.8326,193.9068,903.3361,493991.0,23019
2013-12-15 00:50:00+01:00,370.3971,482.82147,1365.8702,189.81296,854.3591,484901.12,23416
2013-12-15 01:00:00+01:00,333.70285,418.5851,1628.2661,216.65218,905.1605,476422.6,22206
2013-12-15 01:10:00+01:00,319.21246,397.76035,1455.8026,164.73593,760.44635,462608.84,21664
2013-12-15 01:20:00+01:00,328.19092,387.3037,1502.3126,199.87169,681.41125,444621.78,20596
2013-12-15 01:30:00+01:00,307.71667,362.5135,1743.5912,201.60854,669.8383,439702.47,19872
2013-12-15 01:40:00+01:00,280.96838,366.2237,1844.5757,174.78937,607.16644,425029.78,21086
2013-12-15 01:50:00+01:00,297.24448,344.38333,1706.7008,179.29465,555.6904,413328.3,20443
2013-12-15 02:00:00+01:00,296.8092,326.85522,1746.5259,189.14142,576.3619,406460.28,18835
2013-12-15 02:10:00+01:00,275.20438,331.1099,1646.8628,171.96127,512.3059,398898.9,18394
2013-12-15 02:20:00+01:00,295.96558,348.21936,1613.2202,178.66505,451.24832,385517.16,17717
2013-12-15 02:30:00+01:00,288.8058,314.85608,1639.296,172.52032,478.51898,383312.44,16738
2013-12-15 02:40:00+01:00,261.18066,306.01614,1669.6034,178.79913,388.27573,373755.72,16275
2013-12-15 02:50:00+01:00,364.07413,335.4564,1530.8673,172.0408,371.901,363295.7,17540
2013-12-15 03:00:00+01:00,311.54984,283.27878,1597.003,159.32065,372.19235,360148.28,17535
2013-12-15 03:10:00+01:00,293.97247,281.24432,1529.9922,138.37468,345.4848,349646.0,17423
2013-12-15 03:20:00+01:00,271.56915,338.18475,1255.3954,153.53029,372.77417,339575.22,16579
2013-12-15 03:30:00+01:00,252.22163,292.17737,1241.6432,144.97327,329.90436,338994.9,15871
2013-12-15 03:40:00+01:00,242.80673,301.58112,1205.5676,146.23555,282.28946,334242.66,16403
2013-12-15 03:50:00+01:00,245.76865,346.29553,1061.059,145.92921,324.1505,320922.6,15918
2013-12-15 04:00:00+01:00,236.2476,287.53348,935.52203,138.54172,293.65274,321088.2,16576
2013-12-15 04:10:00+01:00,220.81198,306.99564,910.7273,154.7152,265.19412,314687.6,14897
2013-12-15 04:20:00+01:00,274.60773,330.93472,852.82806,137.53348,320.80997,306367.75,16151
2013-12-15 04:30:00+01:00,239.82628,271.05948,814.0934,131.6525,268.93442,309019.2,16042
2013-12-15 04:40:00+01:00,224.3993,306.90762,714.88165,128.67528,203.39803,299427.75,15571
2013-12-15 04:50:00+01:00,242.9636,315.5683,592.069,135.93387,243.71797,297916.44,16470
2013-12-15 05:00:00+01:00,221.0352,252.07535,570.1553,122.81312,221.30835,296169.03,16676
2013-12-15 05:10:00+01:00,230.16908,306.58807,394.24496,120.50137,186.5039,292837.34,15567
2013-12-15 05:20:00+01:00,224.53165,312.18585,274.62695,123.3767,222.25307,287981.28,15746
2013-12-15 05:30:00+01:00,222.76653,271.6971,243.25465,113.43962,199.64104,288444.06,15614
2013-12-15 05:40:00+01:00,230.71017,281.80188,240.17557,116.013,171.95265,285379.6,15751
2013-12-15 05:50:00+01:00,264.28104,308.57193,213.4386,117.52313,200.40567,282613.44,17149
2013-12-15 06:00:00+01:00,232.15659,260.56235,206.18684,114.64096,200.82597,285481.72,16416
2013-12-15 06:10:00+01:00,233.92331,309.4452,213.62038,111.671555,156.36354,284649.03,17397
2013-12-15 06:20:00+01:00,241.91745,327.26434,220.38985,114.385544,193.04965,282121.7,16100
2013-12-15 06:30:00+01:00,253.5995,272.7059,263.175,110.26791,215.2245,291966.53,17132
2013-12-15 06:40:00+01:00,242.08347,297.13336,252.20763,106.330154,188.09341,293277.94,17508
2013-12-15 06:50:00+01:00,270.68292,334.07584,241.43233,111.8162,220.70963,292619.9,19069
2013-12-15 07:00:00+01:00,246.90765,292.11954,302.59894,110.137985,206.39032,298737.88,19943
2013-12-15 07:10:00+01:00,261.5445,340.07,264.28268,112.544365,177.39468,303490.0,19641
2013-12-15 07:20:00+01:00,279.17377,330.6648,218.83359,122.62633,223.71878,306383.38,20882
2013-12-15 07:30:00+01:00,267.33154,389.08768,234.37657,116.041435,245.72795,318996.22,22405
2013-12-15 07:40:00+01:00,276.85342,530.94916,214.09871,112.80945,189.9468,325040.75,22127
2013-12-15 07:50:00+01:00,280.81973,414.2649,223.05412,123.29863,238.24023,329276.66,22626
2013-12-15 08:00:00+01:00,268.59183,405.94513,224.95204,131.39992,236.4203,347464.53,26973
2013-12-15 08:10:00+01:00,298.42535,459.02927,240.8789,129.40424,231.57196,354404.16,28612
2013-12-15 08:20:00+01:00,330.80316,463.02222,253.77219,133.79843,274.23074,361736.22,29345
2013-12-15 08:30:00+01:00,353.7739,473.4037,260.22684,162.88213,272.79498,379480.88,30797
2013-12-15 08:40:00+01:00,453.24982,496.8063,272.85062,149.7405,249.69835,392178.84,29965
2013-12-15 08:50:00+01:00,440.54807,529.28625,264.08752,142.80386,296.54102,404576.88,32033
2013-12-15 09:00:00+01:00,478.73105,522.9733,310.00616,141.29875,264.86264,430534.25,32949
2013-12-15 09:10:00+01:00,506.27515,548.52747,267.5632,136.9485,280.38217,444105.22,34187
2013-12-15 09:20:00+01:00,694.0865,623.22516,275.02362,145.90518,335.40512,455173.16,34767
2013-12-15 09:30:00+01:00,641.4095,644.42413,284.0787,137.37036,456.9868,478401.53,36808
2013-12-15 09:40:00+01:00,721.6056,673.43353,301.4908,152.41559,330.372,493557.38,36580
2013-12-15 09:50:00+01:00,907.7252,900.9782,383.18665,153.02074,345.52774,504938.84,35849
2013-12-15 10:00:00+01:00,1114.5947,816.3874,374.5168,152.52428,350.20044,520784.28,39000
2013-12-15 10:10:00+01:00,1228.5956,978.78156,403.27124,154.9862,329.86844,530104.25,37071
2013-12-15 10:20:00+01:00,1423.1975,1081.3431,325.87305,165.32574,356.87997,538643.25,37651
2013-12-15 10:30:00+01:00,1654.0883,1091.9026,373.02063,159.89824,446.37625,556531.56,39964
2013-12-15 10:40:00+01:00,1956.6677,1309.0472,421.31763,162.03384,381.77817,568883.94,39045
2013-12-15 10:50:00+01:00,2178.8235,1374.8766,408.50287,151.06822,427.7078,576633.1,38016
2013-12-15 11:00:00+01:00,2410.5361,1422.5747,397.17484,148.99928,448.3135,593352.06,39894
2013-12-15 11:10:00+01:00,2694.7563,1650.9298,385.79175,151.46335,486.15356,599287.75,39996
2013-12-15 11:20:00+01:00,2692.7952,1733.595,384.03326,159.34346,500.45117,600613.94,40184
2013-12-15 11:30:00+01:00,3070.3906,1695.4235,437.61188,148.77258,482.91025,612711.2,41101
2013-12-15 11:40:00+01:00,3627.3853,1849.1559,468.27182,166.57054,464.72476,624022.6,40919
2013-12-15 11:50:00+01:00,4001.8557,1892.614,460.2288,182.74908,486.74106,624600.7,40453
2013-12-15 12:00:00+01:00,3704.9597,2023.5764,461.26987,202.37787,555.25073,631296.6,40975
2013-12-15 12:10:00+01:00,3940.879,2123.922,452.10324,177.42142,622.8405,634760.75,42257
2013-12-15 12:20:00+01:00,4146.1523,2235.975,521.8203,186.19843,576.4087,637928.1,39960
2013-12-15 12:30:00+01:00,4702.429,2122.5881,455.2435,146.81882,648.14716,638207.3,39906
2013-12-15 12:40:00+01:00,4197.484,2134.2458,515.86554,166.77557,655.5182,633629.1,39474
2013-12-15 12:50:00+01:00,4313.2974,2539.8552,524.98615,174.92116,640.62573,624649.7,38961
2013-12-15 13:00:00+01:00,4521.2183,2578.364,568.15857,149.49792,626.6562,626376.06,39021
2013-12-15 13:10:00+01:00,4276.9795,2608.727,545.48944,149.41551,651.94415,621270.25,38026
2013-12-15 13:20:00+01:00,4215.811,2484.7502,521.9416,190.86765,642.45874,614154.3,39446
2013-12-15 13:30:00+01:00,4585.126,2361.1787,584.499,210.18532,620.4545,621771.7,37972
2013-12-15 13:40:00+01:00,4331.676,2399.082,544.50507,185.08517,612.0486,621889.75,39128
2013-12-15 13:50:00+01:00,4647.4727,2422.2095,576.538,187.70738,685.38275,623080.44,36973
2013-12-15 14:00:00+01:00,4314.495,2714.3743,608.8552,175.39893,665.68665,639108.75,38255
2013-12-15 14:10:00+01:00,4461.578,2583.7986,574.1189,192.10541,714.215,642732.9,37185
2013-12-15 14:20:00+01:00,4641.836,2698.714,597.566,182.05173,779.458,642023.06,38006
2013-12-15 14:30:00+01:00,4657.4263,2606.9653,545.3737,193.97641,706.59674,647890.1,36317
2013-12-15 14:40:00+01:00,4848.6987,2682.9873,583.58545,205.42613,754.85645,654055.25,38773
2013-12-15 14:50:00+01:00,4774.5503,2680.1707,579.2563,188.3846,714.4337,661051.56,38046
2013-12-15 15:00:00+01:00,5094.7026,2645.5212,614.3338,181.14984,744.6213,668396.94,37845
2013-12-15 15:10:00+01:00,4900.986,2729.0703,660.31006,213.8124,705.3313,668691.56,38323
2013-12-15 15:20:00+01:00,4870.213,2856.5369,630.1402,201.71013,670.8242,671603.94,37911
2013-12-15 15:30:00+01:00,4977.639,2966.3352,688.508,177.02591,710.1927,675731.6,36390
2013-12-15 15:40:00+01:00,5138.2964,2922.6616,669.74835,180.84451,645.7093,675397.1,38330
2013-12-15 15:50:00+01:00,5059.0967,2932.8667,756.39374,194.58806,670.18884,678687.06,39595
2013-12-15 16:00:00+01:00,5037.606,3102.4612,651.9961,180.93616,708.47485,686867.25,39171
2013-12-15 16:10:00+01:00,5495.663,2976.7158,682.15405,200.34767,699.9158,691122.5,38527
2013-12-15 16:20:00+01:00,5228.214,2962.5496,642.48474,179.03146,725.83435,691359.9,38636
2013-12-15 16:30:00+01:00,5216.3535,3077.3818,780.3023,203.6093,703.4633,694546.7,39060
2013-12-15 16:40:00+01:00,4891.5386,3341.7485,733.30145,225.9252,665.56134,698156.2,36849
2013-12-15 16:50:00+01:00,4855.8286,2870.308,663.22687,212.2758,650.00635,692402.5,39308
2013-12-15 17:00:00+01:00,5024.623,3017.3818,705.73474,189.00766,674.7799,698204.3,39774
2013-12-15 17:10:00+01:00,5049.5977,2786.843,798.04736,181.43723,654.4077,705261.5,41479
2013-12-15 17:20:00+01:00,4870.101,2738.2166,650.05164,183.82446,668.478,701585.5,41131
2013-12-15 17:30:00+01:00,5109.132,2814.9487,698.8135,168.48398,713.45685,705185.75,41559
2013-12-15 17:40:00+01:00,4830.622,3089.036,645.9126,195.61502,686.6721,707023.1,40305
2013-12-15 17:50:00+01:00,4632.5674,2778.1636,818.24664,220.7838,682.6627,702519.1,40616
2013-12-15 18:00:00+01:00,4651.008,2793.8699,638.77576,224.35524,665.0905,708655.3,39754
2013-12-15 18:10:00+01:00,4238.47,2813.6404,683.17944,252.3041,614.8303,710662.25,40150
2013-12-15 18:20:00+01:00,4344.749,2760.8713,632.7707,220.73909,672.61145,706951.3,41043
2013-12-15 18:30:00+01:00,4521.734,2674.6514,644.23303,187.4269,657.8999,708329.56,42435
2013-12-15 18:40:00+01:00,4171.7363,2497.2334,650.6838,173.85643,606.51965,711046.0,40113
2013-12-15 18:50:00+01:00,3998.0579,2555.328,616.4276,177.80988,691.107,701383.8,40803
2013-12-15 19:00:00+01:00,3769.2002,2471.1904,640.2411,197.99399,623.5946,703633.5,41195
2013-12-15 19:10:00+01:00,3586.2947,2423.6038,659.4586,205.11859,644.0505,705375.3,40257
2013-12-15 19:20:00+01:00,3689.5105,2052.9524,565.1808,185.24106,644.64734,687013.4,38609
2013-12-15 19:30:00+01:00,3227.6375,1793.0516,529.30023,178.89122,610.05566,684940.7,40640
2013-12-15 19:40:00+01:00,3015.9348,1750.4432,547.7617,191.96487,587.07294,680360.9,41533
2013-12-15 19:50:00+01:00,2572.9102,1542.7161,470.55847,183.33394,702.8458,670832.7,39244
2013-12-15 20:00:00+01:00,2516.9482,1552.5208,434.20987,188.4204,631.83167,668158.7,36659
2013-12-15 20:10:00+01:00,2467.7761,1458.4071,452.106,211.75752,687.77924,662711.9,36561
2013-12-15 20:20:00+01:00,2052.0833,1356.0596,438.8974,197.62364,701.51587,653501.2,36726
2013-12-15 20:30:00+01:00,1838.932,1211.9283,382.85544,197.9077,666.3717,654780.8,38256
2013-12-15 20:40:00+01:00,1492.3569,1163.1595,413.78156,199.49452,637.4008,660755.8,36293
2013-12-15 20:50:00+01:00,1468.819,1058.606,382.25467,199.44199,706.6142,652942.44,35569
2013-12-15 21:00:00+01:00,1252.7516,966.96796,385.32986,189.04448,675.44977,650067.44,35306
2013-12-15 21:10:00+01:00,1153.8198,981.40106,400.95374,219.4294,657.73083,650639.7,32572
2013-12-15 21:20:00+01:00,1117.1544,827.83417,363.78348,205.25665,648.3489,648137.0,34096
2013-12-15 21:30:00+01:00,1081.6537,701.6924,383.62607,193.40646,643.3544,650293.56,32778
2013-12-15 21:40:00+01:00,1042.948,754.4538,384.93124,178.3205,707.7044,639364.3,31579
2013-12-15 21:50:00+01:00,972.1849,731.9561,399.53268,174.19395,734.98645,637494.7,33940
2013-12-15 22:00:00+01:00,988.6887,651.9787,403.28845,191.3369,644.81683,630530.94,30923
2013-12-15 22:10:00+01:00,962.3028,763.3276,367.34885,177.784,751.8155,624115.3,30455
2013-12-15 22:20:00+01:00,698.766,631.355,330.27402,185.82774,699.3524,615980.9,30736
2013-12-15 22:30:00+01:00,682.76245,682.82007,340.2081,177.4905,701.19586,608808.5,30748
2013-12-15 22:40:00+01:00,580.84076,692.96216,359.22537,172.61545,687.95135,599129.7,31161
2013-12-15 22:50:00+01:00,517.4076,672.80457,403.98978,175.6287,643.7293,575709.94,29085
2013-12-15 23:00:00+01:00,528.26385,579.7041,329.93433,180.65773,585.1208,566564.1,28855
2013-12-15 23:10:00+01:00,532.66895,567.53156,344.04846,158.93448,576.7672,552082.06,27759
2013-12-15 23:20:00+01:00,452.69098,505.4061,329.43475,188.06058,527.2363,534948.8,25835
2013-12-15 23:30:00+01:00,438.23145,483.5202,298.9654,192.26349,532.96545,526666.25,25453
2013-12-15 23:40:00+01:00,394.44736,497.01248,283.50647,180.91072,499.17096,508373.22,23378
2013-12-15 23:50:00+01:00,346.18085,499.63754,252.53775,164.81505,457.67136,496661.62,24337
2013-12-16 00:00:00+01:00,346.46027,441.67255,232.18988,169.23631,462.1733,484030.44,23279
2013-12-16 00:10:00+01:00,335.47937,419.49042,246.45064,157.90063,461.91534,464028.4,22184
2013-12-16 00:20:00+01:00,321.91083,459.47592,214.63658,163.46056,435.48914,454089.8,21720
2013-12-16 00:30:00+01:00,286.60004,376.8823,219.90701,172.33447,406.789,441229.53,20785
2013-12-16 00:40:00+01:00,299.6622,393.06085,268.1309,162.25119,426.66187,427493.3,19618
2013-12-16 00:50:00+01:00,247.8545,399.1571,221.68805,149.83728,370.37708,414959.38,19412
2013-12-16 01:00:00+01:00,235.49236,285.94077,222.30826,162.58124,363.63068,407025.28,18726
2013-12-16 01:10:00+01:00,268.69864,386.73553,211.72433,144.52287,333.02536,394718.7,18401
2013-12-16 01:20:00+01:00,252.07263,393.29654,228.3671,139.19617,327.30222,381822.28,17421
2013-12-16 01:30:00+01:00,218.37958,306.3335,209.08351,137.31131,361.39984,376109.7,17452
2013-12-16 01:40:00+01:00,231.68237,378.2484,192.91374,131.5605,353.88583,363989.12,16623
2013-12-16 01:50:00+01:00,209.62328,379.74503,192.76501,133.63434,303.07767,357040.72,16670
2013-12-16 02:00:00+01:00,209.11711,313.56323,206.97308,136.5976,300.97443,353589.34,16390
2013-12-16 02:10:00+01:00,235.20218,363.4713,234.10466,127.56579,265.04523,347967.88,15742
2013-12-16 02:20:00+01:00,214.24268,355.76028,206.42862,122.13777,262.79398,334934.72,15268
2013-12-16 02:30:00+01:00,207.96501,261.89465,206.32529,113.385826,268.63535,333386.97,15086
2013-12-16 02:40:00+01:00,218.90169,322.91937,195.2828,123.78045,247.12105,324841.25,14887
2013-12-16 02:50:00+01:00,192.52118,333.58017,187.51591,118.56643,254.47166,316858.62,15673
2013-12-16 03:00:00+01:00,199.50375,266.3287,169.92992,121.06502,252.281,317151.97,15368
2013-12-16 03:10:00+01:00,205.08748,306.63855,193.78354,117.1563,236.70103,315139.06,14855
2013-12-16 03:20:00+01:00,198.84103,328.371,169.874,131.05278,235.01651,304162.88,15900
2013-12-16 03:30:00+01:00,199.28386,275.8581,167.73363,117.09964,245.38077,309062.4,14966
2013-12-16 03:40:00+01:00,209.12245,306.56317,196.84103,114.15965,260.2948,302067.9,16029
2013-12-16 03:50:00+01:00,184.26079,331.5537,163.31662,115.476105,246.55821,297559.88,15731
2013-12-16 04:00:00+01:00,201.11852,273.42023,164.88988,112.3731,250.36841,295888.6,15302
2013-12-16 04:10:00+01:00,209.11015,283.75247,213.83914,106.041855,230.44722,290273.56,16049
2013-12-16 04:20:00+01:00,183.43298,342.6617,168.66272,115.541565,236.89462,292517.6,15043
2013-12-16 04:30:00+01:00,199.95718,282.18365,166.91852,110.4883,242.24167,286710.38,15870
2013-12-16 04:40:00+01:00,200.8317,295.69342,187.45837,102.53632,228.12883,284508.97,15992
2013-12-16 04:50:00+01:00,179.1481,306.71826,171.63751,108.52956,234.43016,290534.47,17005
2013-12-16 05:00:00+01:00,210.14604,245.5802,169.25966,106.07815,219.74261,286018.78,18903
2013-12-16 05:10:00+01:00,205.14394,309.10986,178.00412,106.64624,223.93347,286050.75,18237
2013-12-16 05:20:00+01:00,189.92653,342.4906,168.92126,111.90518,213.89618,291037.22,18336
2013-12-16 05:30:00+01:00,202.23596,240.64575,171.16241,109.28908,192.43541,292735.5,19697
2013-12-16 05:40:00+01:00,209.58281,299.0204,205.22343,102.79887,213.95059,293435.22,19439
2013-12-16 05:50:00+01:00,187.69508,351.99677,189.87572,109.062035,211.98273,302164.06,20612
2013-12-16 06:00:00+01:00,199.13739,318.0458,199.52766,111.58812,215.5303,309301.53,22405
2013-12-16 06:10:00+01:00,207.1426,378.69785,182.89713,112.2708,228.09401,319724.3,22292
2013-12-16 06:20:00+01:00,193.52405,356.13885,229.88231,119.20172,227.569,330604.97,24069
2013-12-16 06:30:00+01:00,233.35507,384.46634,194.64496,128.94843,220.438,342896.94,26188
2013-12-16 06:40:00+01:00,318.2609,370.89133,224.58917,122.78061,227.32527,361516.97,25682
2013-12-16 06:50:00+01:00,289.0319,362.3277,237.17328,117.537254,242.54851,382989.06,27979
2013-12-16 07:00:00+01:00,270.34906,336.9213,303.32068,128.12115,240.65643,409683.25,30348
2013-12-16 07:10:00+01:00,247.3762,390.61447,308.52097,143.2544,258.29178,448054.66,30111
2013-12-16 07:20:00+01:00,269.4001,425.83823,344.40997,163.56183,259.96454,478359.3,32403
2013-12-16 07:30:00+01:00,277.7562,418.44138,428.8805,171.41664,276.56317,512680.47,34180
2013-12-16 07:40:00+01:00,299.5086,511.0615,472.67004,172.86057,283.30432,546685.44,37938
2013-12-16 07:50:00+01:00,318.23898,629.23,609.2558,241.03952,326.0922,577067.75,38419
2013-12-16 08:00:00+01:00,395.32355,653.4199,728.3173,235.65543,358.24588,614223.9,39482
2013-12-16 08:10:00+01:00,432.19434,761.48956,860.0231,241.79187,350.28232,636454.56,40547
2013-12-16 08:20:00+01:00,419.6882,882.3409,1125.8514,265.95123,407.73456,648981.56,42450
2013-12-16 08:30:00+01:00,572.12714,1032.548,1168.1613,258.6573,435.03372,670320.56,40569
2013-12-16 08:40:00+01:00,695.29205,1124.126,1387.155,304.71182,385.27994,685249.25,45020
2013-12-16 08:50:00+01:00,704.80206,1236.5491,1756.5063,335.60083,460.1861,698234.5,45941
2013-12-16 09:00:00+01:00,789.2132,1481.2484,2052.4333,353.2018,458.02914,710047.3,45245
2013-12-16 09:10:00+01:00,869.79865,1428.5942,2183.5962,355.40698,434.1239,720021.56,47956
2013-12-16 09:20:00+01:00,834.4706,1552.4651,2043.3542,375.33377,495.01062,732634.8,48103
2013-12-16 09:30:00+01:00,946.5521,1488.8285,2211.981,425.37283,480.85532,728327.4,48376
2013-12-16 09:40:00+01:00,943.6083,1661.2596,2340.4595,392.72067,438.1201,734258.7,49989
2013-12-16 09:50:00+01:00,961.70447,1617.4148,2499.4402,414.7714,413.76572,745418.4,48019
2013-12-16 10:00:00+01:00,1011.9496,1664.4841,2422.3499,399.48862,431.31693,751304.4,50620
2013-12-16 10:10:00+01:00,947.59705,1834.0757,2569.7798,403.77292,401.272,745408.3,51349
2013-12-16 10:20:00+01:00,1048.656,1817.0441,2579.7612,403.11914,419.29932,749168.44,49961
2013-12-16 10:30:00+01:00,1179.4794,1880.4313,2654.054,411.3457,397.14807,754679.44,51087
2013-12-16 10:40:00+01:00,1383.9191,1992.1698,2848.7236,417.21484,355.00552,761408.9,51124
2013-12-16 10:50:00+01:00,1328.7417,2007.4949,2786.2073,420.13934,408.7484,767219.06,50722
2013-12-16 11:00:00+01:00,1379.0598,1981.7074,2861.6458,415.922,411.15665,768766.3,51623
2013-12-16 11:10:00+01:00,1550.8689,2184.5686,2811.427,440.51114,401.47775,784468.8,49938
2013-12-16 11:20:00+01:00,1559.0098,1968.1714,2873.9028,408.77878,429.59592,776399.4,51577
2013-12-16 11:30:00+01:00,1864.4413,2176.2668,2930.763,434.6205,419.53,774962.94,49889
2013-12-16 11:40:00+01:00,1848.016,2058.123,3040.112,447.58282,395.6921,779395.7,51471
2013-12-16 11:50:00+01:00,1709.3958,2211.9333,3118.577,423.64008,449.90564,786927.25,51640
2013-12-16 12:00:00+01:00,1961.1587,2043.0378,2854.6624,457.07898,491.08423,792587.9,52238
2013-12-16 12:10:00+01:00,2086.6458,2347.748,2981.6665,468.60165,456.56418,800230.0,51559
2013-12-16 12:20:00+01:00,1910.0787,2503.83,3125.8438,482.48016,444.73206,795168.25,52784
2013-12-16 12:30:00+01:00,2116.0876,2471.3293,3391.409,473.58566,434.56494,800554.25,48969
2013-12-16 12:40:00+01:00,2292.7483,2487.816,3522.35,440.06125,425.23462,802052.9,51447
2013-12-16 12:50:00+01:00,2109.0095,2553.4895,3438.2263,450.20682,433.60635,806550.8,50943
2013-12-16 13:00:00+01:00,2360.4446,2654.5225,3530.8872,513.2104,417.89023,822288.8,49086
2013-12-16 13:10:00+01:00,2505.145,2750.8958,3249.5356,501.51096,456.40823,823344.06,49055
2013-12-16 13:20:00+01:00,2585.238,2822.1538,3270.1116,501.47073,461.07318,826298.4,48833
2013-12-16 13:30:00+01:00,2969.4912,2701.6875,3355.1326,519.56,424.76343,829532.06,49115
2013-12-16 13:40:00+01:00,3057.33,2846.589,3163.86,480.0793,484.80322,830439.6,47893
2013-12-16 13:50:00+01:00,2938.056,2761.5703,3426.3616,459.54953,453.86603,831442.3,50943
2013-12-16 14:00:00+01:00,2866.0698,2679.1482,3390.7327,472.35767,490.61932,827593.25,48395
2013-12-16 14:10:00+01:00,2798.7302,2846.7756,3217.6748,470.87845,503.7356,821752.5,48811
2013-12-16 14:20:00+01:00,2803.0942,2534.2056,3293.2998,443.7785,464.39493,814241.2,50128
2013-12-16 14:30:00+01:00,2646.84,2814.8188,3250.9749,459.01398,458.28607,805256.1,47581
2013-12-16 14:40:00+01:00,2462.6575,2797.1252,2988.6758,475.49268,455.399,789457.9,47639
2013-12-16 14:50:00+01:00,2350.53,2632.9592,2891.0244,423.40982,486.54523,787009.3,47979
2013-12-16 15:00:00+01:00,2328.2554,2719.9248,2885.945,463.91898,489.70163,791301.2,49313
2013-12-16 15:10:00+01:00,2480.486,2737.278,3058.1343,443.40176,532.7478,811066.4,50997
2013-12-16 15:20:00+01:00,2310.5579,2688.813,2785.3394,453.04456,552.62286,804105.5,50055
2013-12-16 15:30:00+01:00,2615.6433,2614.5593,3014.1555,440.78976,505.5834,800613.75,49228
2013-12-16 15:40:00+01:00,2538.4104,2702.127,2961.3494,420.26236,508.7231,811858.0,49028
2013-12-16 15:50:00+01:00,2448.4736,2748.791,2770.283,460.16428,463.77798,800080.0,49479
2013-12-16 16:00:00+01:00,2772.0137,2634.2102,2893.5415,447.2438,407.81775,799431.56,51202
2013-12-16 16:10:00+01:00,2690.5195,2628.354,3021.9102,420.61392,460.29062,808307.5,48317
2013-12-16 16:20:00+01:00,2592.648,2626.0117,3028.2185,441.9532,450.79742,804031.5,49958
2013-12-16 16:30:00+01:00,2785.391,2563.6245,3020.55,460.93723,501.7245,796945.8,50726
2013-12-16 16:40:00+01:00,2619.2588,2649.9111,2886.4556,408.20618,480.75894,804860.94,49678
2013-12-16 16:50:00+01:00,2633.5864,2494.1238,2971.2048,444.1624,475.32144,811338.0,50942
2013-12-16 17:00:00+01:00,2544.4758,2457.8,2918.5886,437.6063,442.72757,807321.56,50980
